11379000,5,60
11379000,8,41
11379000,1,57
11379000,2,61
11380000,1,56
11380000,8,40
11380000,2,61
11380000,5,62
11381000,5,64
11381000,8,39
11381000,2,61
11381000,1,56
11382000,5,63
11382000,8,39
11382000,2,61
11382000,1,57
11383000,2,63
11383000,5,65
11383000,8,39
11383000,1,61
11384000,1,58
11384000,5,64
11384000,8,40
11384000,2,64
11385000,5,64
11385000,8,40
11385000,2,64
11385000,1,57
11386000,1,57
11386000,5,64
11386000,2,64
11386000,8,40
11387000,1,54
11387000,5,60
11387000,8,40
11387000,2,62
11388000,2,62
11388000,1,53
11388000,8,41
11388000,5,66
11389000,5,63
11389000,8,43
11389000,1,57
11389000,2,65
11390000,2,64
11390000,5,62
11390000,8,41
11390000,1,57
11391000,5,61
11391000,8,40
11391000,1,56
11391000,2,61
11392000,5,64
11392000,1,55
11392000,8,41
11392000,2,61
11393000,5,66
11393000,1,55
11393000,2,61
11393000,8,43
11394000,5,68
11394000,8,44
11394000,2,64
11394000,1,58
11395000,5,66
11395000,8,43
11395000,2,63
11395000,1,57
11396000,1,58
11396000,5,66
11396000,8,44
11396000,2,65
11397000,5,64
11397000,8,43
11397000,2,65
11397000,1,57
11398000,5,63
11398000,8,43
11398000,1,58
11398000,2,65
11399000,2,64
11399000,1,59
11399000,8,42
11399000,5,65
11400000,5,65
11400000,8,44
11400000,2,67
11400000,1,60
11401000,2,65
11401000,1,59
11401000,8,44
11401000,5,66
11402000,1,59
11402000,5,67
11402000,2,64
11402000,8,44
11403000,5,66
11403000,8,42
11403000,2,64
11403000,1,58
11404000,1,59
11404000,8,42
11404000,5,64
11404000,2,66
11405000,5,65
11405000,8,41
11405000,1,60
11405000,2,65
11406000,5,65
11406000,1,60
11406000,8,41
11406000,2,64
11407000,2,63
11407000,1,62
11407000,5,63
11407000,8,42
11408000,5,64
11408000,8,41
11408000,1,62
11408000,2,64
11409000,1,61
11409000,5,64
11409000,8,39
11409000,2,60
11410000,1,62
11410000,8,40
11410000,2,60
11410000,5,63
11411000,5,63
11411000,8,39
11411000,2,62
11411000,1,65
11412000,5,65
11412000,8,38
11412000,2,63
11412000,1,64
11413000,1,61
11413000,8,37
11413000,2,61
11413000,5,64
11414000,2,60
11414000,1,63
11414000,8,36
11414000,5,61
11415000,1,63
11415000,5,62
11415000,8,36
11415000,2,61
11416000,2,58
11416000,1,61
11416000,5,63
11416000,8,35
11417000,5,59
11417000,8,34
11417000,2,60
11417000,1,63
11418000,5,56
11418000,8,34
11418000,1,66
11418000,2,62
11419000,1,62
11419000,5,56
11419000,8,33
11419000,2,61
11420000,2,60
11420000,1,60
11420000,8,32
11420000,5,57
11421000,1,59
11421000,8,31
11421000,5,58
11421000,2,60
11422000,2,59
11422000,5,59
11422000,8,31
11422000,1,58
11423000,5,63
11423000,1,56
11423000,2,56
11423000,8,32
11424000,1,56
11424000,5,63
11424000,2,55
11424000,8,33
11425000,5,62
11425000,8,34
11425000,1,58
11425000,2,59
11426000,1,59
11426000,8,32
11426000,5,60
11426000,2,59
11427000,2,62
11427000,5,60
11427000,1,60
11427000,8,32
11428000,1,63
11428000,5,57
11428000,2,65
11428000,8,31
11429000,1,63
11429000,5,58
11429000,8,31
11429000,2,64
11430000,1,66
11430000,5,60
11430000,8,33
11430000,2,63
11431000,2,64
11431000,1,64
11431000,5,64
11431000,8,31
11432000,2,62
11432000,5,63
11432000,1,63
11432000,8,29
11433000,1,63
11433000,8,29
11433000,2,59
11433000,5,65
11434000,1,65
11434000,2,58
11434000,8,30
11434000,5,65
11435000,1,65
11435000,8,30
11435000,5,67
11435000,2,60
11436000,1,63
11436000,8,30
11436000,2,58
11436000,5,62
11437000,2,59
11437000,5,61
11437000,8,31
11437000,1,65
11438000,5,61
11438000,8,31
11438000,1,68
11438000,2,61
11439000,2,60
11439000,5,62
11439000,8,31
11439000,1,67
11440000,1,68
11440000,8,29
11440000,5,61
11440000,2,61
11441000,5,62
11441000,8,28
11441000,2,60
11441000,1,66
11442000,5,64
11442000,8,26
11442000,1,64
11442000,2,59
11443000,5,64
11443000,2,59
11443000,1,64
11443000,8,26
11444000,5,62
11444000,8,26
11444000,1,62
11444000,2,58
11445000,2,55
11445000,5,61
11445000,8,25
11445000,1,61
11446000,5,60
11446000,2,54
11446000,1,58
11446000,8,23
11447000,2,54
11447000,5,62
11447000,1,59
11447000,8,23
11448000,5,60
11448000,1,60
11448000,8,22
11448000,2,55
11449000,1,59
11449000,5,61
11449000,8,22
11449000,2,57
11450000,2,57
11450000,1,58
11450000,8,22
11450000,5,61
11451000,2,54
11451000,1,57
11451000,5,60
11451000,8,22
11452000,1,58
11452000,5,65
11452000,8,22
11452000,2,55
11453000,1,61
11453000,8,24
11453000,5,62
11453000,2,57
11454000,5,61
11454000,8,25
11454000,2,55
11454000,1,61
11455000,1,60
11455000,5,62
11455000,8,25
11455000,2,54
11456000,2,53
11456000,1,55
11456000,8,25
11456000,5,64
11457000,1,57
11457000,8,24
11457000,2,54
11457000,5,66
11458000,1,55
11458000,8,22
11458000,2,57
11458000,5,67
11459000,5,68
11459000,1,54
11459000,8,22
11459000,2,56
11460000,5,66
11460000,2,55
11460000,1,54
11460000,8,21
11461000,5,69
11461000,2,55
11461000,1,55
11461000,8,21
11462000,1,59
11462000,8,21
11462000,5,68
11462000,2,56
11463000,5,61
11463000,8,21
11463000,2,57
11463000,1,61
11464000,1,63
11464000,5,60
11464000,8,20
11464000,2,59
11465000,2,57
11465000,1,63
11465000,5,60
11465000,8,21
11466000,1,67
11466000,5,60
11466000,8,22
11466000,2,60
11467000,2,56
11467000,5,60
11467000,8,22
11467000,1,67
11468000,2,55
11468000,1,66
11468000,8,23
11468000,5,59
11469000,5,58
11469000,8,23
11469000,2,55
11469000,1,65
11470000,1,64
11470000,8,23
11470000,5,59
11470000,2,53
11471000,2,53
11471000,5,56
11471000,8,23
11471000,1,64
11472000,1,62
11472000,5,55
11472000,2,54
11472000,8,21
11473000,2,54
11473000,1,61
11473000,5,53
11473000,8,22
11474000,5,54
11474000,8,22
11474000,1,64
11474000,2,56
11475000,1,67
11475000,8,22
11475000,2,59
11475000,5,54
11476000,2,58
11476000,1,68
11476000,5,54
11476000,8,22
11477000,5,56
11477000,1,68
11477000,8,23
11477000,2,57
11478000,1,69
11478000,5,53
11478000,8,25
11478000,2,55
11479000,2,54
11479000,1,70
11479000,5,54
11479000,8,25
11480000,1,70
11480000,8,25
11480000,2,53
11480000,5,54
11481000,2,54
11481000,5,55
11481000,8,26
11481000,1,71
11482000,5,56
11482000,1,74
11482000,8,26
11482000,2,51
11483000,2,49
11483000,1,73
11483000,5,53
11483000,8,26
11484000,1,74
11484000,5,54
11484000,2,51
11484000,8,27
11485000,1,72
11485000,8,26
11485000,2,48
11485000,5,57
11486000,5,53
11486000,8,26
11486000,2,51
11486000,1,74
11487000,1,75
11487000,5,54
11487000,2,52
11487000,8,26
11488000,1,73
11488000,5,58
11488000,8,25
11488000,2,52
11489000,2,52
11489000,1,73
11489000,5,57
11489000,8,26
11490000,2,54
11490000,1,75
11490000,5,57
11490000,8,27
11491000,1,75
11491000,5,53
11491000,8,25
11491000,2,55
11492000,5,53
11492000,1,74
11492000,8,26
11492000,2,54
11493000,1,75
11493000,5,55
11493000,2,56
11493000,8,26
11494000,2,55
11494000,1,74
11494000,8,26
11494000,5,58
11495000,1,74
11495000,5,58
11495000,8,26
11495000,2,56
11496000,2,54
11496000,1,71
11496000,5,56
11496000,8,26
11497000,2,54
11497000,5,57
11497000,1,69
11497000,8,26
11498000,1,70
11498000,8,25
11498000,2,56
11498000,5,57
11499000,1,74
11499000,5,57
11499000,8,25
11499000,2,57
11500000,1,73
11500000,5,60
11500000,2,57
11500000,8,26
11501000,2,56
11501000,1,73
11501000,5,58
11501000,8,27
11502000,5,58
11502000,8,28
11502000,1,72
11502000,2,55
11503000,2,57
11503000,5,58
11503000,1,72
11503000,8,28
11504000,5,62
11504000,2,56
11504000,1,69
11504000,8,29
11505000,5,63
11505000,8,30
11505000,1,69
11505000,2,57
11506000,1,69
11506000,5,63
11506000,8,30
11506000,2,55
11507000,2,54
11507000,1,67
11507000,5,63
11507000,8,30
11508000,1,67
11508000,2,55
11508000,8,30
11508000,5,64
11509000,5,64
11509000,8,31
11509000,1,70
11509000,2,56
11510000,5,64
11510000,8,31
11510000,2,57
11510000,1,73
11511000,5,62
11511000,2,58
11511000,1,74
11511000,8,30
11512000,5,62
11512000,8,31
11512000,1,73
11512000,2,58
11513000,2,58
11513000,5,58
11513000,1,70
11513000,8,31
11514000,1,67
11514000,8,32
11514000,5,59
11514000,2,57
11515000,1,69
11515000,5,62
11515000,8,32
11515000,2,58
11516000,5,63
11516000,1,67
11516000,2,58
11516000,8,31
11517000,2,58
11517000,5,63
11517000,1,65
11517000,8,31
11518000,1,62
11518000,8,31
11518000,5,64
11518000,2,57
11519000,1,63
11519000,5,62
11519000,2,58
11519000,8,32
11520000,5,65
11520000,1,66
11520000,8,32
11520000,2,62
11521000,1,65
11521000,5,60
11521000,2,63
11521000,8,32
11522000,1,65
11522000,2,62
11522000,5,58
11522000,8,32
11523000,1,64
11523000,5,60
11523000,8,32
11523000,2,61
11524000,2,62
11524000,1,65
11524000,8,33
11524000,5,61
11525000,2,64
11525000,5,63
11525000,8,35
11525000,1,67
11526000,1,69
11526000,2,62
11526000,5,64
11526000,8,35
11527000,5,66
11527000,2,60
11527000,1,69
11527000,8,35
11528000,2,57
11528000,5,67
11528000,8,38
11528000,1,69
11529000,5,68
11529000,8,41
11529000,2,58
11529000,1,71
11530000,5,70
11530000,8,43
11530000,1,72
11530000,2,56
11531000,5,69
11531000,8,43
11531000,2,55
11531000,1,73
11532000,1,72
11532000,8,42
11532000,2,55
11532000,5,67
11533000,2,56
11533000,1,74
11533000,5,71
11533000,8,42
11534000,1,74
11534000,5,73
11534000,8,42
11534000,2,54
11535000,1,76
11535000,5,71
11535000,8,41
11535000,2,55
11536000,2,57
11536000,1,77
11536000,5,73
11536000,8,41
11537000,5,74
11537000,2,60
11537000,1,78
11537000,8,41
11538000,1,79
11538000,8,41
11538000,2,60
11538000,5,74
11539000,2,59
11539000,1,77
11539000,5,73
11539000,8,39
11540000,1,80
11540000,5,72
11540000,8,39
11540000,2,60
11541000,2,61
11541000,1,79
11541000,8,39
11541000,5,72
11542000,5,70
11542000,1,78
11542000,2,60
11542000,8,39
11543000,5,69
11543000,8,41
11543000,2,61
11543000,1,77
11544000,5,68
11544000,8,41
11544000,1,79
11544000,2,62
11545000,5,68
11545000,8,40
11545000,1,75
11545000,2,62
11546000,2,61
11546000,1,75
11546000,8,41
11546000,5,70
11547000,5,68
11547000,8,39
11547000,1,72
11547000,2,58
11548000,5,70
11548000,8,39
11548000,1,72
11548000,2,56
11549000,1,74
11549000,8,38
11549000,5,68
11549000,2,58
11550000,5,66
11550000,1,69
11550000,8,35
11550000,2,58
11551000,1,68
11551000,8,34
11551000,5,66
11551000,2,57
11552000,1,69
11552000,5,64
11552000,8,38
11552000,2,59
11553000,5,62
11553000,1,67
11553000,8,35
11553000,2,59
11554000,5,64
11554000,8,36
11554000,2,60
11554000,1,69
11555000,2,59
11555000,5,61
11555000,8,35
11555000,1,69
11556000,2,59
11556000,1,70
11556000,5,60
11556000,8,34
11557000,5,62
11557000,1,68
11557000,2,57
11557000,8,34
11558000,5,65
11558000,8,34
11558000,2,56
11558000,1,66
11559000,2,56
11559000,1,69
11559000,8,35
11559000,5,63
11560000,1,68
11560000,5,65
11560000,8,35
11560000,2,56
11561000,1,68
11561000,5,67
11561000,8,34
11561000,2,55
11562000,1,70
11562000,8,36
11562000,2,56
11562000,5,65
11563000,1,71
11563000,5,60
11563000,2,61
11563000,8,34
11564000,1,74
11564000,2,62
11564000,8,36
11564000,5,61
11565000,1,74
11565000,5,58
11565000,2,63
11565000,8,36
11566000,5,57
11566000,8,36
11566000,1,72
11566000,2,61
11567000,1,72
11567000,8,36
11567000,2,61
11567000,5,59
11568000,5,59
11568000,8,36
11568000,1,67
11568000,2,60
11569000,5,62
11569000,8,37
11569000,2,60
11569000,1,68
11570000,1,65
11570000,5,57
11570000,8,36
11570000,2,59
11571000,1,62
11571000,5,56
11571000,8,36
11571000,2,56
11572000,1,66
11572000,5,54
11572000,8,40
11572000,2,55
11573000,1,69
11573000,5,55
11573000,8,39
11573000,2,57
11574000,2,59
11574000,1,71
11574000,5,54
11574000,8,38
11575000,2,62
11575000,5,54
11575000,8,37
11575000,1,71
11576000,2,62
11576000,5,52
11576000,1,70
11576000,8,37
11577000,1,70
11577000,8,37
11577000,2,61
11577000,5,57
11578000,1,70
11578000,5,59
11578000,8,37
11578000,2,60
11579000,1,71
11579000,8,38
11579000,5,61
11579000,2,58
11580000,5,62
11580000,1,70
11580000,8,38
11580000,2,56
11581000,2,57
11581000,5,64
11581000,8,36
11581000,1,68
11582000,2,57
11582000,5,63
11582000,8,37
11582000,1,68
11583000,1,70
11583000,5,64
11583000,8,38
11583000,2,58
11584000,5,65
11584000,2,61
11584000,1,72
11584000,8,40
11585000,5,62
11585000,8,40
11585000,1,69
11585000,2,60
11586000,2,62
11586000,5,61
11586000,8,39
11586000,1,69
11587000,2,64
11587000,1,68
11587000,5,62
11587000,8,39
11588000,2,65
11588000,1,68
11588000,5,65
11588000,8,38
11589000,1,69
11589000,2,65
11589000,5,66
11589000,8,39
11590000,5,70
11590000,8,40
11590000,2,62
11590000,1,67
11591000,5,68
11591000,2,62
11591000,8,39
11591000,1,68
11592000,2,61
11592000,1,68
11592000,8,38
11592000,5,70
11593000,1,67
11593000,8,37
11593000,2,63
11593000,5,67
11594000,5,67
11594000,1,71
11594000,8,41
11594000,2,65
11595000,5,65
11595000,8,41
11595000,2,66
11595000,1,70
11596000,2,67
11596000,5,66
11596000,8,42
11596000,1,71
11597000,1,71
11597000,5,63
11597000,8,41
11597000,2,68
11598000,2,64
11598000,1,73
11598000,5,62
11598000,8,40
11599000,5,67
11599000,8,40
11599000,1,72
11599000,2,66
11600000,5,67
11600000,2,64
11600000,1,72
11600000,8,39
11601000,2,63
11601000,1,70
11601000,8,40
11601000,5,69
11602000,2,63
11602000,5,70
11602000,8,39
11602000,1,65
11603000,5,64
11603000,8,36
11603000,2,59
11603000,1,65
11604000,5,66
11604000,8,36
11604000,2,57
11604000,1,63
11605000,5,65
11605000,8,35
11605000,1,66
11605000,2,61
11606000,1,67
11606000,5,65
11606000,8,36
11606000,2,61
11606000,25,1
11607000,1,70
11607000,8,35
11607000,2,62
11607000,5,64
11607000,25,1
11608000,1,68
11608000,8,34
11608000,2,62
11608000,5,61
11608000,25,1
11609000,5,58
11609000,8,31
11609000,2,62
11609000,1,64
11609000,25,1
11610000,1,64
11610000,5,59
11610000,2,65
11610000,8,31
11610000,25,1
11611000,1,64
11611000,5,58
11611000,2,64
11611000,8,31
11611000,25,1
11611000,26,1
11612000,5,58
11612000,1,63
11612000,8,29
11612000,2,61
11612000,25,1
11612000,26,1
11613000,5,57
11613000,8,29
11613000,2,59
11613000,1,64
11613000,25,1
11613000,26,1
11614000,5,56
11614000,8,31
11614000,2,58
11614000,1,64
11614000,26,1
11614000,25,1
11615000,2,58
11615000,5,56
11615000,1,65
11615000,8,34
11615000,26,1
11615000,25,1
11616000,1,62
11616000,5,56
11616000,2,57
