0,1,50
0,3,50
0,2,50
1000,1,50
1000,3,49
1000,2,49
2000,2,45
2000,3,48
2000,1,50
3000,1,49
3000,3,48
3000,2,45
4000,2,44
4000,3,48
4000,1,49
5000,1,74
5000,3,48
5000,2,44
6000,1,71
6000,3,45
6000,2,40
7000,1,71
7000,3,45
7000,2,40
8000,1,70
8000,3,45
8000,2,40
9000,2,40
9000,3,45
9000,1,70
10000,1,70
10000,3,44
10000,2,39
11000,2,53
11000,3,41
11000,1,68
11000,4,5
12000,2,56
12000,1,65
12000,3,40
12000,4,21
13000,1,63
13000,3,39
13000,2,54
13000,4,19
14000,1,63
14000,3,39
14000,4,19
14000,2,53
15000,2,51
15000,1,63
15000,3,38
15000,4,17
16000,2,51
16000,1,69
16000,4,15
16000,3,38
17000,1,68
17000,3,36
17000,2,48
17000,4,15
18000,1,68
18000,3,36
18000,2,48
18000,4,15
19000,2,45
19000,3,35
19000,1,67
19000,4,15
20000,1,64
20000,3,35
20000,2,43
20000,4,15
21000,1,64
21000,3,51
21000,2,40
21000,4,15
22000,4,21
22000,2,47
22000,3,49
22000,1,62
23000,2,47
23000,1,62
23000,3,49
23000,4,22
24000,2,45
24000,3,44
24000,1,56
24000,4,22
25000,2,45
25000,3,44
25000,1,59
25000,4,20
26000,1,68
26000,4,18
26000,3,42
26000,2,42
27000,1,68
27000,3,41
27000,2,42
27000,4,17
28000,2,42
28000,3,41
28000,1,66
28000,4,17
29000,1,65
29000,3,41
29000,2,42
29000,4,17
30000,1,62
30000,4,16
30000,3,39
30000,2,41
31000,2,55
31000,3,41
31000,1,58
31000,4,22
32000,1,57
32000,3,44
32000,2,56
32000,4,29
33000,1,57
33000,3,44
33000,2,57
33000,4,29
34000,1,56
34000,3,44
34000,2,55
34000,4,29
35000,2,55
35000,1,55
35000,3,43
35000,4,29
