0,2,50
0,3,50
0,1,50
1000,1,49
1000,3,48
1000,2,49
2000,2,46
2000,3,44
2000,1,46
3000,2,43
3000,1,46
3000,3,43
4000,2,41
4000,3,43
4000,1,44
5000,1,66
5000,2,38
5000,3,41
6000,1,63
6000,3,40
6000,2,37
7000,2,36
7000,3,39
7000,1,61
8000,2,36
8000,3,39
8000,1,61
9000,2,35
9000,3,39
9000,1,61
10000,2,55
10000,1,60
10000,3,39
10000,4,9
11000,1,59
11000,3,38
11000,2,56
11000,4,20
12000,1,57
12000,3,36
12000,2,55
12000,4,18
13000,1,57
13000,3,36
13000,2,55
13000,4,18
14000,4,18
14000,1,57
14000,3,35
14000,2,54
15000,1,66
15000,3,35
15000,2,54
15000,4,18
16000,2,53
16000,3,34
16000,1,65
16000,4,16
17000,2,52
17000,1,64
17000,3,34
17000,4,16
18000,1,62
18000,3,33
18000,2,50
18000,4,16
19000,1,60
19000,3,45
19000,2,46
19000,4,16
20000,4,22
20000,2,54
20000,1,60
20000,3,47
21000,1,60
21000,3,47
21000,4,26
21000,2,54
22000,1,57
22000,3,46
22000,4,25
22000,2,52
23000,1,56
23000,2,51
23000,3,44
23000,4,25
24000,1,67
24000,2,51
24000,3,42
24000,4,24
25000,2,50
25000,4,23
25000,1,70
25000,3,42
26000,1,67
26000,3,42
26000,2,50
26000,4,22
27000,2,50
27000,1,67
27000,3,42
27000,4,22
28000,1,66
28000,3,41
28000,2,49
28000,4,21
29000,2,46
29000,3,37
29000,4,21
29000,1,60
30000,2,56
30000,1,57
30000,3,41
30000,4,32
31000,4,35
31000,2,57
31000,3,42
31000,1,56
32000,1,54
32000,3,42
32000,4,34
32000,2,56
33000,1,53
33000,3,42
33000,4,33
33000,2,55
34000,1,54
34000,3,41
34000,2,53
34000,4,32
35000,1,66
35000,3,40
35000,2,52
35000,4,32
