8336000,3,31
8336000,5,13
8336000,12,1
8336000,14,1
8336000,2,14
8336000,4,30
8336000,7,1
8336000,24,1
8336000,17,1
8336000,21,1
8336000,1,1
8336000,11,1
8336000,15,1
8336000,19,1
8336000,16,1
8336000,20,1
8336000,22,1
8336000,18,1
8336000,23,1
8336000,9,1
8336000,8,1
8336000,10,1
8336000,13,1
8336000,6,1
8337000,6,1
8337000,2,14
8337000,4,29
8337000,3,31
8337000,8,1
8337000,1,1
8337000,22,1
8337000,5,17
8337000,11,1
8337000,10,1
8337000,19,1
8337000,17,1
8337000,13,1
8337000,24,1
8337000,15,1
8337000,21,1
8337000,9,1
8337000,7,1
8337000,20,1
8337000,14,1
8337000,16,1
8337000,23,1
8337000,18,1
8337000,12,1
8338000,16,1
8338000,2,14
8338000,5,18
8338000,3,30
8338000,19,1
8338000,20,1
8338000,24,1
8338000,4,28
8338000,8,1
8338000,22,1
8338000,6,1
8338000,18,1
8338000,10,1
8338000,13,1
8338000,21,1
8338000,11,1
8338000,7,1
8338000,14,1
8338000,23,1
8338000,12,1
8338000,17,1
8338000,15,1
8338000,9,1
8338000,1,1
8339000,9,1
8339000,2,17
8339000,4,28
8339000,3,31
8339000,13,1
8339000,5,20
8339000,14,1
8339000,1,1
8339000,22,1
8339000,16,1
8339000,11,1
8339000,12,1
8339000,23,1
8339000,20,1
8339000,17,1
8339000,10,1
8339000,21,1
8339000,18,1
8339000,7,1
8339000,6,1
8339000,24,1
8340000,4,31
8340000,3,33
8340000,22,1
8340000,2,22
8340000,5,22
8340000,10,1
8340000,12,1
8340000,6,1
8340000,21,1
8340000,23,1
8340000,7,1
8340000,1,1
8340000,14,1
8340000,9,1
8340000,11,1
8340000,17,1
8341000,4,32
8341000,1,1
8341000,2,24
8341000,3,35
8341000,5,22
8341000,9,1
8341000,23,1
8341000,10,1
8341000,11,1
8341000,17,1
8341000,21,1
8341000,7,1
8342000,3,35
8342000,2,24
8342000,4,32
8342000,5,30
8342000,23,1
8342000,17,1
8342000,21,1
8342000,11,1
8342000,1,1
8342000,10,1
8342000,7,1
8342000,9,1
8343000,4,31
8343000,5,31
8343000,2,24
8343000,11,1
8343000,3,32
8343000,1,1
8343000,7,1
8343000,9,1
8343000,21,1
8343000,17,1
8343000,10,1
8343000,23,1
8344000,5,27
8344000,4,31
8344000,3,32
8344000,21,1
8344000,2,24
8344000,1,1
8344000,10,1
8344000,7,1
8344000,9,1
8344000,17,1
8344000,23,1
8344000,11,1
8345000,5,33
8345000,3,39
8345000,4,35
8345000,2,30
8345000,1,1
8345000,7,1
8346000,3,43
8346000,2,32
8346000,4,41
8346000,5,35
8347000,3,43
8347000,4,41
8347000,5,34
8347000,2,31
