0,2,50
0,1,50
0,3,50
1000,2,49
1000,3,49
1000,1,50
2000,2,48
2000,1,48
2000,3,47
3000,1,45
3000,3,44
3000,2,48
4000,1,43
4000,3,42
4000,2,48
5000,1,63
5000,2,45
5000,3,38
6000,1,62
6000,2,45
6000,3,38
7000,2,44
7000,3,38
7000,1,62
8000,2,43
8000,3,38
8000,1,60
9000,2,43
9000,3,38
9000,1,60
10000,1,58
10000,2,59
10000,3,37
10000,4,2
11000,1,53
11000,3,35
11000,4,21
11000,2,62
12000,1,52
12000,3,32
12000,2,60
12000,4,20
13000,1,49
13000,2,60
13000,4,19
13000,3,31
14000,1,49
14000,3,31
14000,2,58
14000,4,19
15000,4,18
15000,1,60
15000,3,31
15000,2,57
16000,2,57
16000,1,60
16000,3,31
16000,4,18
17000,1,59
17000,3,30
17000,2,55
17000,4,18
18000,2,55
18000,3,29
18000,1,58
18000,4,18
19000,4,18
19000,1,55
19000,3,37
19000,2,48
20000,1,52
20000,3,35
20000,4,25
20000,2,55
21000,1,52
21000,2,52
21000,3,35
21000,4,24
22000,2,51
22000,3,35
22000,1,51
22000,4,23
23000,2,51
23000,3,35
23000,4,23
23000,1,62
24000,2,49
24000,1,65
24000,3,34
24000,4,23
25000,1,63
25000,3,34
25000,2,46
25000,4,21
26000,1,63
26000,3,34
26000,2,46
26000,4,21
27000,1,62
27000,2,45
27000,4,21
27000,3,33
28000,2,54
28000,3,34
28000,1,58
28000,4,25
29000,4,30
29000,1,56
29000,2,58
29000,3,38
30000,1,56
30000,3,37
30000,2,55
30000,4,32
31000,2,55
31000,1,56
31000,3,37
31000,4,32
32000,2,53
32000,1,55
32000,3,35
32000,4,32
33000,1,69
33000,3,34
33000,2,51
33000,4,32
34000,1,69
34000,3,34
34000,2,50
34000,4,31
35000,1,67
35000,3,33
35000,2,49
35000,4,30
