5558000,3,28
5558000,16,2
5558000,2,24
5558000,1,31
5558000,15,1
5558000,9,1
5558000,5,11
5558000,13,1
5558000,19,1
5558000,12,1
5558000,18,1
5558000,10,1
5558000,7,1
5558000,11,1
5558000,14,1
5558000,4,1
5559000,3,27
5559000,2,28
5559000,5,11
5559000,13,1
5559000,1,31
5559000,10,1
5559000,4,1
5559000,18,1
5559000,16,2
5559000,9,1
5559000,14,1
5559000,15,1
5559000,11,1
5559000,19,1
5559000,12,1
5560000,1,31
5560000,3,29
5560000,5,13
5560000,2,31
5560000,15,1
5560000,14,1
5560000,10,1
5560000,18,1
5560000,16,2
5560000,9,1
5560000,13,1
5560000,4,1
5560000,19,1
5561000,2,31
5561000,1,35
5561000,3,31
5561000,5,17
5561000,13,1
5561000,15,1
5561000,4,1
5561000,9,1
5561000,19,1
5561000,10,1
5562000,3,31
5562000,2,31
5562000,1,36
5562000,5,18
5562000,10,1
5562000,9,1
5562000,13,1
5562000,4,1
5562000,19,1
5563000,2,32
5563000,1,37
5563000,5,18
5563000,3,33
5563000,19,1
5563000,9,1
5563000,4,1
5564000,1,37
5564000,3,29
5564000,2,33
5564000,5,18
5564000,4,1
5564000,19,1
5564000,9,1
5565000,2,36
5565000,3,28
5565000,1,38
5565000,5,17
5565000,19,1
5565000,4,1
5566000,2,36
5566000,5,18
5566000,3,29
5566000,1,39
5566000,4,1
5567000,2,38
5567000,5,20
5567000,3,28
5567000,1,38
5568000,3,30
5568000,2,37
5568000,5,20
5568000,1,37
5569000,2,39
5569000,5,19
5569000,3,30
5569000,1,36
5570000,2,40
5570000,5,19
5570000,3,30
5570000,1,37
5571000,1,36
5571000,2,39
5571000,3,32
5571000,5,20
5572000,1,38
5572000,2,40
5572000,5,21
5572000,3,32
5573000,1,39
5573000,3,31
5573000,5,20
5573000,2,40
5573000,20,1
5574000,2,42
5574000,3,30
5574000,5,20
5574000,1,39
5574000,20,1
5575000,3,28
5575000,2,45
5575000,1,38
5575000,5,21
5575000,20,1
5576000,3,28
5576000,5,20
5576000,1,39
5576000,2,45
5576000,20,1
5577000,3,30
5577000,2,43
5577000,5,21
5577000,1,39
5577000,20,1
5578000,1,43
5578000,2,42
5578000,5,21
5578000,20,1
5578000,3,30
5579000,2,42
5579000,5,23
5579000,1,42
5579000,3,31
5579000,20,1
5580000,2,45
5580000,3,31
5580000,5,23
5580000,1,42
5580000,20,1
5581000,3,29
5581000,1,42
5581000,2,46
5581000,5,21
5581000,20,1
5582000,2,48
5582000,5,23
5582000,1,40
5582000,3,29
5582000,20,1
5583000,2,47
5583000,3,31
5583000,1,41
5583000,5,23
5583000,20,1
5584000,1,43
5584000,3,28
5584000,2,47
5584000,5,23
5584000,20,1
5585000,2,47
5585000,5,23
5585000,1,46
5585000,3,30
5585000,20,2
5586000,2,49
5586000,1,44
5586000,5,23
5586000,3,29
5586000,20,2
5587000,2,50
5587000,20,2
5587000,1,44
5587000,3,29
5587000,5,23
5588000,3,27
5588000,5,22
5588000,2,50
5588000,1,41
5588000,20,2
5589000,2,48
5589000,5,23
5589000,1,40
5589000,3,27
5589000,20,2
5590000,1,42
5590000,3,27
5590000,5,28
5590000,2,47
5590000,20,1
5591000,2,47
5591000,3,28
5591000,5,28
5591000,1,41
5591000,20,1
5592000,1,40
5592000,3,27
5592000,2,46
5592000,5,28
5592000,20,1
5593000,1,40
5593000,2,48
5593000,3,28
5593000,5,28
5594000,3,28
5594000,5,26
5594000,2,47
5594000,1,40
5595000,1,40
5595000,2,48
5595000,5,29
5595000,3,28
5596000,2,48
5596000,1,41
5596000,5,28
5596000,3,29
5597000,2,47
5597000,5,28
5597000,1,46
5597000,3,32
5598000,1,46
5598000,2,49
5598000,5,29
5598000,3,31
5599000,1,47
5599000,3,30
5599000,2,49
5599000,5,27
5600000,3,29
5600000,5,28
5600000,2,48
5600000,1,45
5601000,2,51
5601000,3,29
5601000,5,28
5601000,1,44
5602000,1,46
5602000,2,48
5602000,3,30
5602000,5,28
5603000,1,45
5603000,2,46
5603000,5,31
5603000,3,30
5604000,1,45
5604000,3,30
5604000,5,31
5604000,2,46
5605000,3,31
5605000,1,47
5605000,5,29
5605000,2,47
5606000,3,29
5606000,2,46
5606000,5,29
5606000,1,48
5607000,2,48
5607000,5,28
5607000,1,47
5607000,3,30
5608000,1,47
5608000,3,30
5608000,5,29
5608000,2,46
5609000,1,48
5609000,2,47
5609000,5,30
5609000,3,30
5610000,2,45
5610000,5,32
5610000,1,48
5610000,3,33
5611000,1,51
5611000,2,44
5611000,5,34
5611000,3,33
5612000,3,32
5612000,1,50
5612000,2,46
5612000,5,36
5613000,1,50
5613000,3,31
5613000,2,47
5613000,5,36
5614000,1,50
5614000,2,49
5614000,5,37
5614000,3,31
5615000,1,51
5615000,3,32
5615000,5,35
5615000,2,47
5616000,2,47
5616000,5,37
5616000,1,52
5616000,3,34
5617000,2,46
5617000,1,54
5617000,5,39
5617000,3,33
5618000,3,36
5618000,5,42
5618000,1,56
5618000,2,48
5619000,1,57
5619000,3,37
5619000,5,42
5619000,2,48
5620000,1,54
5620000,2,48
5620000,5,40
5620000,3,35
5621000,3,35
5621000,5,39
5621000,2,51
5621000,1,53
5622000,2,53
5622000,5,38
5622000,1,53
5622000,3,35
5623000,3,36
5623000,5,38
5623000,1,55
5623000,2,55
5624000,2,54
5624000,3,37
5624000,5,38
5624000,1,53
5625000,2,54
5625000,3,37
5625000,5,38
5625000,1,52
5626000,1,54
5626000,3,38
5626000,5,40
5626000,2,54
5627000,2,54
5627000,5,41
5627000,3,43
5627000,1,59
5628000,2,53
5628000,5,42
5628000,3,43
5628000,1,61
5629000,3,44
5629000,2,55
5629000,1,60
5629000,5,43
5630000,2,54
5630000,5,40
5630000,3,42
5630000,1,60
5631000,2,58
5631000,5,39
5631000,1,58
5631000,3,42
5632000,2,60
5632000,5,40
5632000,1,58
5632000,3,43
5633000,2,61
5633000,5,41
5633000,1,58
5633000,3,43
5634000,2,61
5634000,5,45
5634000,1,58
5634000,3,45
5635000,2,61
5635000,5,46
5635000,1,57
5635000,3,45
5636000,2,59
5636000,5,45
5636000,1,59
5636000,3,48
5637000,1,63
5637000,2,57
5637000,5,43
5637000,3,50
5638000,2,56
5638000,5,43
5638000,1,63
5638000,3,47
5639000,2,57
5639000,5,41
5639000,1,62
5639000,3,46
5640000,3,46
5640000,2,54
5640000,5,40
5640000,1,62
5641000,2,57
5641000,5,40
5641000,3,46
5641000,1,59
5642000,3,46
5642000,2,61
5642000,1,58
5642000,5,41
5643000,3,45
5643000,1,57
5643000,2,61
5643000,5,39
5644000,3,48
5644000,2,58
5644000,5,38
5644000,1,57
5645000,2,56
5645000,5,37
5645000,1,59
5645000,3,47
5646000,2,58
5646000,3,45
5646000,5,40
5646000,1,59
5647000,1,59
5647000,3,46
5647000,5,40
5647000,2,58
5648000,2,57
5648000,5,40
5648000,3,46
5648000,1,59
5649000,1,59
5649000,3,45
5649000,2,60
5649000,5,41
5650000,3,44
5650000,5,40
5650000,1,58
5650000,2,65
5651000,1,57
5651000,3,42
5651000,5,40
5651000,2,66
5652000,3,43
5652000,2,63
5652000,5,40
5652000,1,58
5653000,2,63
5653000,5,42
5653000,3,43
5653000,1,58
5654000,2,63
5654000,5,46
5654000,3,46
5654000,1,59
5655000,3,46
5655000,5,48
5655000,2,64
5655000,1,58
5656000,2,60
5656000,5,49
5656000,3,53
5656000,1,62
5657000,3,54
5657000,5,50
5657000,2,62
5657000,1,65
5658000,3,53
5658000,2,65
